Gene ID (EcoCyc)	Gene locus ID	Gene name	RNA type	Category	Macklin et al. (2020)	Latest version (20220602)	Description	Belongs in metabolism	proposed category	reaction flux in sim?	enzyme present in sim?	general enzyme	Activity expected
EG11762	b3592	yibF	mRNA	Unknown function	FALSE	FALSE							
EG11763	b3596	yibG	mRNA	Unknown function	FALSE	FALSE							
EG11764	b3597	yibH	mRNA	Unknown function	FALSE	FALSE							
EG11765	b3598	yibI	mRNA	Unknown function	FALSE	FALSE							
EG11766	b3595	yibJ	pseudo	Uncategorized	FALSE	FALSE							
EG11964	b3602	yibL	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG12295	b3611	yibN	mRNA	Unknown function	FALSE	FALSE							
EG12298	b3614	yibQ	mRNA	Unknown function	TRUE	TRUE							
G0-16666	b4650	yibS	pseudo	Uncategorized	FALSE	FALSE							
G0-10468	b4554	yibT	mRNA	Unknown function	FALSE	FALSE							
G0-16668	b4652	yibU	pseudo	Uncategorized	FALSE	FALSE							
G0-10605	b4615	yibV	mRNA	Uncategorized	FALSE	FALSE							
G0-16667	b4651	yibW	pseudo	Uncategorized	FALSE	FALSE							
G0-17041	b4795	yibX	mRNA	Uncategorized	FALSE	FALSE							
G0-17042	b4796	yibY	mRNA	Uncategorized	FALSE	FALSE							
EG11192	b3644	yicC	mRNA	Unknown function	FALSE	FALSE							
EG11683	b3646	yicG	mRNA	Unknown function	FALSE	FALSE							
EG11684	b3655	yicH	mRNA	Unknown function	FALSE	FALSE							
EG11685	b3656	yicI	mRNA	Metabolism	FALSE	TRUE	plant cell wall component catabolism	m					c
EG11686	b3657	yicJ	mRNA	Unknown function	FALSE	FALSE							
EG11688	b3660	yicL	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11690	b3663	yicN	mRNA	Unknown function	FALSE	FALSE							
EG11312	b3638	yicR	mRNA	Unknown function	FALSE	FALSE							
G0-10469	b4555	yicS	mRNA	Unknown function	FALSE	FALSE							
G0-16669	b4653	yicT	pseudo	Uncategorized	FALSE	FALSE							
G0-17043	b4797	yicU	mRNA	Uncategorized	FALSE	FALSE							
EG11195	b3697	yidA	mRNA	Metabolism	TRUE	TRUE							
EG11196	b3698	yidB	mRNA	Unknown function	FALSE	FALSE							
EG11197	b3705	yidC	mRNA	Protein maturation translocation	FALSE	TRUE							
G0-10470	b4557	yidD	mRNA	Protein maturation translocation	FALSE	FALSE							
EG11536	b3685	yidE	mRNA	Unknown function	FALSE	FALSE							
EG11694	b3674	yidF	mRNA	Unknown function	FALSE	FALSE							
EG11695	b3675	yidG	mRNA	Unknown function	FALSE	FALSE							
EG11696	b3676	yidH	mRNA	Unknown function	FALSE	FALSE							
EG11697	b3677	yidI	mRNA	Unknown function	FALSE	FALSE							
EG11705	b3678	yidJ	mRNA	Unknown function	FALSE	FALSE							
EG11706	b3679	yidK	mRNA	Metabolism	FALSE	FALSE							
EG11707	b3680	yidL	mRNA	Unknown function	FALSE	FALSE							
EG11711	b3684	yidP	mRNA	Unknown function	FALSE	FALSE							
EG11712	b3688	yidQ	mRNA	Unknown function	FALSE	FALSE							
EG11713	b3689	yidR	mRNA	Unknown function	FALSE	FALSE							
EG11719	b3696	yidX	mRNA	Unknown function	FALSE	FALSE							
EG11721	b3711	yidZ	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11722	b3712	yieE	mRNA	Unknown function	FALSE	FALSE							
EG11723	b3713	yieF	mRNA	Metabolism	TRUE	TRUE							
EG11725	b3715	yieH	mRNA	Unclear/under-characterized	FALSE	TRUE							
EG11728	b3718	yieK	mRNA	Unknown function	FALSE	FALSE							
EG11729	b3719	yieL	mRNA	Unknown function	FALSE	FALSE							
EG11733	b3755	yieP	mRNA	Unknown function	FALSE	FALSE							
EG11260	b3765	yifB	mRNA	Unknown function	FALSE	FALSE							
EG11459	b3795	yifK	mRNA	Unknown function	FALSE	FALSE							
G0-10471	b4558	yifL	mRNA	Unknown function	FALSE	FALSE							
G7798	b3777	yifN	pseudo	Uncategorized	FALSE	FALSE							
EG11201	b3810	yigA	mRNA	Unknown function	FALSE	FALSE							
EG11202	b3812	yigB	mRNA	Unclear/under-characterized	TRUE	TRUE							
EG11462	b3815	yigE	mRNA	Uncategorized	FALSE	FALSE							
EG11464	b3817	yigF	mRNA	Unknown function	FALSE	FALSE							
EG11465	b3818	yigG	mRNA	Unknown function	FALSE	FALSE							
EG11467	b3820	yigI	mRNA	Unknown function	FALSE	FALSE							
EG11470	b3826	yigL	mRNA	Metabolism	TRUE	TRUE							
EG11484	b3848	yigZ	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11203	b3865	yihA	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11830	b3858	yihD	mRNA	Unknown function	FALSE	FALSE							
EG11832	b3861	yihF	mRNA	Unknown function	FALSE	FALSE							
EG11833	b3862	yihG	mRNA	Unknown function	FALSE	TRUE							
EG11835	b3866	yihI	mRNA	Unclear/under-characterized	FALSE	TRUE							
EG11838	b3872	yihL	mRNA	Unknown function	FALSE	FALSE							
EG11839	b3873	yihM	mRNA	Unknown function	FALSE	FALSE							
EG11840	b3874	yihN	mRNA	Unknown function	FALSE	FALSE							
EG11841	b3876	yihO	mRNA	Unknown function	FALSE	TRUE							
EG11842	b3877	yihP	mRNA	Unknown function	FALSE	FALSE							
EG11843	b3878	yihQ	mRNA	Unclear/under-characterized	FALSE	TRUE							
EG11844	b3879	yihR	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11845	b3880	yihS	mRNA	Metabolism	TRUE	TRUE							
EG11846	b3881	yihT	mRNA	Unknown function	FALSE	TRUE							
EG11847	b3882	yihU	mRNA	Metabolism	TRUE	TRUE							
EG11848	b3883	yihV	mRNA	Unknown function	TRUE	TRUE							
EG11850	b3885	yihX	mRNA	Metabolism	TRUE	TRUE							
EG11851	b3886	yihY	mRNA	Unknown function	FALSE	FALSE							
EG11854	b3889	yiiE	mRNA	Unknown function	FALSE	FALSE							
EG11855	b3890	yiiF	mRNA	Unknown function	FALSE	FALSE							
EG11860	b3896	yiiG	mRNA	Unknown function	FALSE	FALSE							
EG11870	b3910	yiiM	mRNA	Antibiotic resistance	FALSE	TRUE							
EG11874	b3920	yiiQ	mRNA	Unknown function	FALSE	FALSE							
EG11875	b3921	yiiR	mRNA	Unknown function	FALSE	FALSE							
EG11876	b3922	yiiS	mRNA	Unknown function	FALSE	FALSE							
EG11882	b3937	yiiX	mRNA	Unknown function	FALSE	FALSE							
EG11395	b3964	yijD	mRNA	Unknown function	FALSE	FALSE							
EG11902	b3943	yijE	mRNA	Antibiotic resistance	TRUE	TRUE							
EG11903	b3944	yijF	mRNA	Unknown function	FALSE	FALSE							
EG11913	b3954	yijO	mRNA	Unknown function	FALSE	FALSE							
EG11206	b4011	yjaA	mRNA	Unknown function	FALSE	FALSE							
EG11207	b4012	yjaB	mRNA	Unknown function	FALSE	TRUE							
EG11916	b3999	yjaG	mRNA	Unknown function	FALSE	FALSE							
EG11917	b4001	yjaH	mRNA	Unknown function	FALSE	FALSE							
EG11429	b3989	yjaZ	mRNA	Unknown function	FALSE	FALSE							
EG11919	b4020	yjbB	mRNA	Metabolism	TRUE	TRUE							
EG11922	b4023	yjbD	mRNA	Unknown function	FALSE	FALSE							
EG11923	b4026	yjbE	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11924	b4027	yjbF	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11925	b4028	yjbG	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11926	b4029	yjbH	mRNA	Unclear/under-characterized	FALSE	FALSE							
EG11927	b4038	yjbI	pseudo	Uncategorized	FALSE	FALSE							
EG11928	b4045	yjbJ	mRNA	Unknown function	FALSE	FALSE							
EG11930	b4047	yjbL	mRNA	Unknown function	FALSE	FALSE							
EG11931	b4048	yjbM	mRNA	Unknown function	FALSE	FALSE							
EG11935	b4056	yjbQ	mRNA	Metabolism	FALSE	FALSE							
EG11936	b4057	yjbR	mRNA	Unknown function	FALSE	FALSE							
G0-10607	b4621	yjbS	mRNA	Unknown function	FALSE	FALSE							
G0-10606	b4620	yjbT	mRNA	Unknown function	FALSE	FALSE							
EG11937	b4060	yjcB	mRNA	Unknown function	FALSE	FALSE							
EG11940	b4065	yjcE	mRNA	Unknown function	FALSE	FALSE							
EG11941	b4066	yjcF	mRNA	Unknown function	FALSE	FALSE							
EG11943	b4068	yjcH	mRNA	Unknown function	FALSE	FALSE							
EG11951	b4078	yjcO	mRNA	Unknown function	FALSE	FALSE							
EG11955	b4083	yjcS	mRNA	Unknown function	FALSE	TRUE							
EG12176	b4135	yjdC	mRNA	Unknown function	FALSE	FALSE							
G7825	b4121	yjdF	mRNA	Unknown function	FALSE	FALSE							
G7828	b4126	yjdI	mRNA	Unknown function	FALSE	FALSE							
G7829	b4127	yjdJ	mRNA	Unknown function	FALSE	FALSE							
EG10711	b4108	yjdM	mRNA	Unknown function	FALSE	FALSE							
EG10712	b4107	yjdN	mRNA	Unknown function	FALSE	FALSE							
G0-9541	b4487	yjdP	mRNA	Unknown function	FALSE	FALSE							
G0-16670	b4654	yjdQ	pseudo	Uncategorized	FALSE	FALSE							
G7833	b4141	yjeH	mRNA	Unknown function	TRUE	TRUE							
G7834	b4144	yjeI	mRNA	Unknown function	FALSE	FALSE							
G7835	b4145	yjeJ	mRNA	Unknown function	FALSE	FALSE							
EG12475	b4156	yjeM	mRNA	Unknown function	FALSE	FALSE							
G7838	b4157	yjeN	mRNA	Unknown function	FALSE	FALSE							
G7839	b4158	yjeO	mRNA	Unknown function	FALSE	FALSE							
G7844	b4176	yjeT	mRNA	Unknown function	FALSE	FALSE							
G0-10642	b4670	yjeV	mRNA	Unknown function	FALSE	FALSE							
EG11812	b4186	yjfC	mRNA	Unknown function	FALSE	FALSE							
EG12439	b4231	yjfF	mRNA	Metabolism	FALSE	TRUE	galactofuranose transport	y					c
G7846	b4181	yjfI	mRNA	Unknown function	FALSE	FALSE							
G7847	b4182	yjfJ	mRNA	Unknown function	FALSE	FALSE							
G7848	b4183	yjfK	mRNA	Unknown function	FALSE	FALSE							
G7849	b4184	yjfL	mRNA	Unknown function	FALSE	FALSE							
G7850	b4185	yjfM	mRNA	Unknown function	FALSE	FALSE							
G7851	b4188	yjfN	mRNA	Unknown function	FALSE	FALSE							
G7853	b4190	yjfP	mRNA	Unknown function	FALSE	TRUE							
G7861	b4199	yjfY	mRNA	Unknown function	FALSE	FALSE							
G7862	b4204	yjfZ	mRNA	Unknown function	FALSE	FALSE							
EG11410	b4234	yjgA	mRNA	Unknown function	FALSE	FALSE							
G7879	b4248	yjgH	mRNA	Unknown function	FALSE	FALSE							
G7884	b4253	yjgL	mRNA	Unknown function	FALSE	FALSE							
G7886	b4256	yjgM	mRNA	Unknown function	FALSE	FALSE							
G7887	b4257	yjgN	mRNA	Unknown function	FALSE	FALSE							
G7890	b4263	yjgR	mRNA	Unknown function	FALSE	FALSE							
G7896	b4274	yjgW	phantom	Uncategorized	FALSE	FALSE							
G7898	b4276	yjgX	pseudo	Uncategorized	FALSE	FALSE							
G7899	b4277	yjgZ	mRNA	Unknown function	FALSE	FALSE							
G7902	b4281	yjhD	pseudo	Uncategorized	FALSE	FALSE							
G7903	b4282	yjhE	pseudo	Uncategorized	FALSE	FALSE							
EG12548	b4296	yjhF	mRNA	Unknown function	FALSE	FALSE							
G7910	b4297	yjhG	mRNA	Unknown function	TRUE	TRUE							
G7911	b4298	yjhH	mRNA	Unknown function	TRUE	TRUE							
G7912	b4299	yjhI	mRNA	Unknown function	FALSE	FALSE							
G7916	b4306	yjhP	mRNA	Unknown function	FALSE	FALSE							
G7917	b4307	yjhQ	mRNA	Unknown function	FALSE	FALSE							
G7918	b4308	yjhR	pseudo	Uncategorized	FALSE	FALSE							
G7909	b4295	yjhU	mRNA	Unknown function	FALSE	FALSE							
G7907	b4286	yjhV	pseudo	Uncategorized	FALSE	FALSE							
G0-16671	b4656	yjhY	pseudo	Uncategorized	FALSE	FALSE							
G0-16672	b4657	yjhZ	pseudo	Uncategorized	FALSE	FALSE							
EG10021	b4352	yjiA	mRNA	Unclear/under-characterized	FALSE	TRUE							
G7922	b4325	yjiC	mRNA	Unknown function	FALSE	FALSE							
G7926	b4329	yjiG	mRNA	Unknown function	FALSE	FALSE							
G7927	b4330	yjiH	mRNA	Unknown function	FALSE	FALSE							
G7929	b4332	yjiJ	mRNA	Unclear/under-characterized	FALSE	FALSE							
G7930	b4333	yjiK	mRNA	Unknown function	FALSE	FALSE							
G7931	b4334	yjiL	mRNA	Unknown function	FALSE	FALSE							
G7932	b4335	yjiM	mRNA	Unknown function	FALSE	FALSE							
G7933	b4336	yjiN	mRNA	Unknown function	FALSE	FALSE							
G7936	b4340	yjiR	mRNA	Unknown function	FALSE	FALSE							
G7937	b4341	yjiS	mRNA	Unknown function	FALSE	FALSE							
G7938	b4342	yjiT	mRNA	Uncategorized	FALSE	FALSE							
EG11386	b4343	yjiV	pseudo	Uncategorized	FALSE	FALSE							
G7941	b4353	yjiX	mRNA	Unknown function	FALSE	FALSE							
EG11214	b4360	yjjA	mRNA	Unknown function	FALSE	FALSE							
EG11215	b4363	yjjB	mRNA	Unknown function	FALSE	FALSE							
EG12115	b4374	yjjG	mRNA	Metabolism	TRUE	TRUE							
EG12171	b4380	yjjI	mRNA	Unknown function	FALSE	FALSE							
EG12342	b4385	yjjJ	mRNA	Unknown function	FALSE	FALSE							
G7946	b4364	yjjP	mRNA	Unknown function	FALSE	FALSE							
G7947	b4365	yjjQ	mRNA	Transcription regulation	FALSE	FALSE							
G7951	b4377	yjjU	mRNA	Unknown function	FALSE	FALSE							
G7952	b4378	yjjV	mRNA	Unknown function	FALSE	FALSE							
G7953	b4379	yjjW	mRNA	Unknown function	FALSE	FALSE							
EG12600	b4394	yjjX	mRNA	Metabolism	TRUE	TRUE							
G7954	b4402	yjjY	mRNA	Unknown function	FALSE	FALSE							
G0-10474	b4567	yjjZ	mRNA	Unknown function	FALSE	FALSE							
EG12309	b4403	yjtD	mRNA	Unknown function	FALSE	FALSE							
G6128	b0253	ykfA	mRNA	Unknown function	FALSE	FALSE							
G6125	b0250	ykfB	mRNA	Unknown function	FALSE	FALSE							
G6133	b0258	ykfC	mRNA	Uncategorized	FALSE	FALSE							
G6124	b0249	ykfF	mRNA	Unknown function	FALSE	FALSE							
G6122	b0247	ykfG	mRNA	Unknown function	FALSE	FALSE							
G0-10432	b4504	ykfH	mRNA	Unknown function	FALSE	FALSE							
G6120	b0245	ykfI	mRNA	Toxin/antitoxin	FALSE	FALSE							
G6119	b0235	ykfJ	pseudo	Uncategorized	FALSE	FALSE							
G0-10615	b4628	ykfK	pseudo	Uncategorized	FALSE	FALSE							
G0-10614	b4627	ykfL	pseudo	Uncategorized	FALSE	FALSE							
G0-10583	b4586	ykfM	mRNA	Unclear/under-characterized	FALSE	FALSE							
G0-16715	b4626	ykfN	pseudo	Uncategorized	FALSE	FALSE							
G0-17090	b4815	ykfO	mRNA	Uncategorized	FALSE	FALSE							
G6170	b0300	ykgA	pseudo	Uncategorized	FALSE	FALSE							
G6176	b0306	ykgE	mRNA	Metabolism	FALSE	FALSE							
G6177	b0307	ykgF	mRNA	Metabolism	FALSE	FALSE							
G6178	b0308	ykgG	mRNA	Metabolism	FALSE	FALSE							
G6180	b0310	ykgH	mRNA	Unknown function	FALSE	FALSE							
G6159	b0288	ykgJ	mRNA	Unknown function	FALSE	FALSE							
G6166	b0295	ykgL	mRNA	Unknown function	FALSE	FALSE							
G6167	b0296	ykgM	mRNA	Unknown function	FALSE	FALSE							
G0-10434	b4506	ykgO	mRNA	Unknown function	FALSE	FALSE							
G0-16716	b4630	ykgP	pseudo	Uncategorized	FALSE	FALSE							
G0-10682	b4631	ykgQ	pseudo	Uncategorized	FALSE	FALSE							
G0-10654	b4671	ykgR	mRNA	Unknown function	FALSE	FALSE							
G0-16674	b4688	ykgS	mRNA	Uncategorized	FALSE	FALSE							
G0-16724	b4729	ykgV	mRNA	Uncategorized	FALSE	FALSE							
G6231	b0392	ykiA	pseudo	Uncategorized	FALSE	FALSE							
G6221	b0370	ykiB	phantom	Uncategorized	FALSE	FALSE							
G0-16726	b4731	ykiC	mRNA	Uncategorized	FALSE	FALSE							
G0-16727	b4732	ykiD	mRNA	Uncategorized	FALSE	FALSE							
G0-17047	b4801	ykiE	mRNA	Uncategorized	FALSE	FALSE							
G6253	b0458	ylaC	mRNA	Unknown function	FALSE	FALSE							
G6288	b0519	ylbE	mRNA	Uncategorized	FALSE	FALSE							
G6289	b0520	ylbF	mRNA	Unknown function	FALSE	FALSE							
G6273	b0502	ylbG	mRNA	Uncategorized	FALSE	FALSE							
G6271	b0499	ylbH	pseudo	Uncategorized	FALSE	FALSE							
G0-16713	b4632	ylbI	pseudo	Uncategorized	FALSE	FALSE							
G0-10435	b4509	ylcG	mRNA	Unclear/under-characterized	FALSE	FALSE							
G0-10584	b4588	ylcH	mRNA	Unknown function	FALSE	FALSE							
G0-10585	b4589	ylcI	mRNA	Unknown function	FALSE	FALSE							
G0-16728	b4733	ylcJ	mRNA	Uncategorized	FALSE	FALSE							
G0-16729	b4734	yldA	mRNA	Uncategorized	FALSE	FALSE							
G6437	b0837	yliI	mRNA	Metabolism	TRUE	TRUE							
G6419	b0816	yliL	phantom	Uncategorized	FALSE	FALSE							
G0-16731	b4736	yliM	mRNA	Uncategorized	FALSE	FALSE							
G0-17016	b4770	yljB	mRNA	Uncategorized	FALSE	FALSE							
G6512	b0991	ymcE	mRNA	Unknown function	FALSE	FALSE							
G0-16688	b4723	ymcF	mRNA	Uncategorized	FALSE	FALSE							
G6549	b1044	ymdA	mRNA	Unknown function	FALSE	FALSE							
G6550	b1045	ymdB	mRNA	Physical interaction regulation	FALSE	TRUE							
G6535	b1028	ymdE	pseudo	Uncategorized	FALSE	FALSE							
G0-10443	b4518	ymdF	mRNA	Unknown function	FALSE	FALSE							
G0-16732	b4737	ymdG	mRNA	Uncategorized	FALSE	FALSE							
G6579	b1122	ymfA	mRNA	Unknown function	FALSE	FALSE							
G6582	b1137	ymfD	mRNA	Unknown function	FALSE	FALSE							
G6583	b1138	ymfE	mRNA	Unknown function	FALSE	FALSE							
G6586	b1142	ymfH	mRNA	Uncategorized	FALSE	FALSE							
G6587	b1143	ymfI	mRNA	Unknown function	FALSE	FALSE							
G6588	b1144	ymfJ	mRNA	Unknown function	FALSE	FALSE							
G6589	b1145	ymfK	mRNA	Prophage	FALSE	FALSE							
G6591	b1147	ymfL	mRNA	Unknown function	FALSE	FALSE							
G6592	b1148	ymfM	mRNA	Unknown function	FALSE	FALSE							
G6593	b1149	ymfN	mRNA	Uncategorized	FALSE	FALSE							
G6597	b1153	ymfQ	mRNA	Prophage	FALSE	FALSE							
G6594	b1150	ymfR	mRNA	Unknown function	FALSE	FALSE							
G6590	b1146	ymfT	mRNA	Prophage	FALSE	FALSE							
G6605	b1165	ymgA	mRNA	Unclear/under-characterized	FALSE	FALSE							
G6607	b1167	ymgC	mRNA	Unknown function	FALSE	FALSE							
G6611	b1171	ymgD	mRNA	Unknown function	FALSE	FALSE							
G6624	b1195	ymgE	mRNA	Unknown function	FALSE	FALSE							
G0-10261	b4520	ymgF	mRNA	Cytokinesis	FALSE	FALSE							
G6612	b1172	ymgG	mRNA	Unknown function	FALSE	FALSE							
G0-10589	b4593	ymgI	mRNA	Unknown function	FALSE	FALSE							
G0-10590	b4594	ymgJ	mRNA	Unknown function	FALSE	FALSE							
G0-16733	b4738	ymgK	mRNA	Uncategorized	FALSE	FALSE							
G0-16734	b4739	ymgL	mRNA	Uncategorized	FALSE	FALSE							
G0-16735	b4740	ymgM	mRNA	Uncategorized	FALSE	FALSE							
G0-17091	b4816	ymgN	mRNA	Uncategorized	FALSE	FALSE							
G0-10512	b4522	ymiA	mRNA	Unknown function	FALSE	FALSE							
G0-16673	b4672	ymiB	mRNA	Unknown function	FALSE	FALSE							
G0-16736	b4741	ymiC	mRNA	Uncategorized	FALSE	FALSE							
G0-17018	b4772	ymiD	mRNA	Uncategorized	FALSE	FALSE							
G6642	b1295	ymjA	mRNA	Unknown function	FALSE	FALSE							
G0-10445	b4524	ymjB	pseudo	Uncategorized	FALSE	FALSE							
G0-10446	b4525	ymjC	mRNA	Uncategorized	FALSE	FALSE							
G0-10645	b4673	ymjD	mRNA	Uncategorized	FALSE	FALSE							
G0-16737	b4742	ymjE	mRNA	Uncategorized	FALSE	FALSE							
G6691	b1368	ynaA	mRNA	Uncategorized	FALSE	FALSE							
G6698	b1375	ynaE	mRNA	Prophage	FALSE	FALSE							
G6666	b1330	ynaI	mRNA	Unknown function	FALSE	FALSE							
G6668	b1332	ynaJ	mRNA	Unknown function	FALSE	FALSE							
G6688	b1365	ynaK	mRNA	Prophage	FALSE	FALSE							
G0-8900	b4743	ynaL	mRNA	Uncategorized	FALSE	FALSE							
G0-16738	b4744	ynaM	mRNA	Uncategorized	FALSE	FALSE							
G0-17019	b4773	ynaN	mRNA	Uncategorized	FALSE	FALSE							
G6727	b1408	ynbA	mRNA	Unknown function	FALSE	FALSE							
G6728	b1409	ynbB	mRNA	Unknown function	FALSE	FALSE							
G6729	b1410	ynbC	mRNA	Unknown function	FALSE	FALSE							
G6730	b1411	ynbD	mRNA	Unknown function	FALSE	FALSE							
G6704	b1382	ynbE	mRNA	Unknown function	FALSE	FALSE							
G0-10646	b4674	ynbG	mRNA	Unknown function	FALSE	FALSE							
G6762	b1451	yncD	mRNA	Unknown function	FALSE	FALSE							
G6763	b1452	yncE	mRNA	Unclear/under-characterized	FALSE	FALSE							
G6765	b1454	yncG	mRNA	Unknown function	FALSE	FALSE							
G6766	b1455	yncH	mRNA	Unknown function	FALSE	FALSE							
G6767	b1458	yncI	pseudo	Uncategorized	FALSE	FALSE							
G6747	b1436	yncJ	mRNA	Unknown function	FALSE	FALSE							
G0-10557	b4531	yncK	pseudo	Uncategorized	FALSE	FALSE							
G0-8887	b4598	yncL	mRNA	Unknown function	FALSE	FALSE							
G0-16739	b4745	yncO	mRNA	Uncategorized	FALSE	FALSE							
G0-17020	b4774	yncP	mRNA	Uncategorized	FALSE	FALSE							
G6807	b1520	yneE	mRNA	Unknown function	FALSE	FALSE							
G6809	b1523	yneG	mRNA	Unknown function	FALSE	FALSE							
G6812	b1526	yneJ	mRNA	Unknown function	FALSE	FALSE							
G6813	b1527	yneK	mRNA	Unknown function	FALSE	FALSE							
G6796	b1506	yneL	pseudo	Uncategorized	FALSE	FALSE							
EG11780	b1509	yneO	pseudo	Uncategorized	FALSE	FALSE							
G0-16741	b4747	yneP	mRNA	Uncategorized	FALSE	FALSE							
G6840	b1582	ynfA	mRNA	Unknown function	FALSE	FALSE							
G6841	b1583	ynfB	mRNA	Unknown function	FALSE	FALSE							
G6843	b1585	ynfC	mRNA	Unknown function	FALSE	FALSE							
G6844	b1586	ynfD	mRNA	Unknown function	FALSE	FALSE							
G6845	b1587	ynfE	mRNA	Metabolism	FALSE	TRUE	selenate reduction, missing gap reactions	m					f
G6846	b1588	ynfF	mRNA	Metabolism	FALSE	TRUE	selenate reduction, missing gap reactions	m					f
G6847	b1589	ynfG	mRNA	Metabolism	FALSE	TRUE	selenate reduction, missing gap reactions	m					f
G6848	b1590	ynfH	mRNA	Metabolism	FALSE	TRUE	selenate reduction, missing gap reactions	m					f
G6853	b1595	ynfL	mRNA	Unknown function	FALSE	FALSE							
G6854	b1596	ynfM	mRNA	Unknown function	FALSE	FALSE							
G6824	b1551	ynfN	mRNA	Unknown function	FALSE	FALSE							
G0-10452	b4533	ynfO	mRNA	Prophage	FALSE	FALSE							
G0-10559	b4534	ynfP	mRNA	Uncategorized	FALSE	FALSE							
G0-16689	b4724	ynfQ	mRNA	Uncategorized	FALSE	FALSE							
G0-16743	b4749	ynfR	mRNA	Uncategorized	FALSE	FALSE							
G0-16744	b4750	ynfS	mRNA	Uncategorized	FALSE	FALSE							
G0-16742	b4748	ynfT	mRNA	Uncategorized	FALSE	FALSE							
G0-17022	b4776	ynfU	mRNA	Uncategorized	FALSE	FALSE							
G0-17092	b4817	ynhH	mRNA	Uncategorized	FALSE	FALSE							
G6930	b1725	yniA	mRNA	Unknown function	FALSE	FALSE							
G6931	b1726	yniB	mRNA	Unknown function	FALSE	FALSE							
G0-10453	b4535	yniD	mRNA	Unknown function	FALSE	FALSE							
G6948	b1753	ynjA	mRNA	Unknown function	FALSE	FALSE							
G6949	b1754	ynjB	mRNA	Unknown function	FALSE	FALSE							
G6950	b1755	ynjC	mRNA	Unknown function	FALSE	FALSE							
G6951	b1756	ynjD	mRNA	Unknown function	FALSE	FALSE							
G6952	b1757	ynjE	mRNA	Sulfur metabolism	FALSE	TRUE							
G6953	b1758	ynjF	mRNA	Unknown function	FALSE	FALSE							
G6955	b1760	ynjH	mRNA	Unknown function	FALSE	FALSE							
G6956	b1762	ynjI	mRNA	Unknown function	FALSE	FALSE							
G6992	b1808	yoaA	mRNA	Unknown function	FALSE	FALSE							
G6993	b1809	yoaB	mRNA	Unclear/under-characterized	FALSE	FALSE							
G6994	b1810	yoaC	mRNA	Unknown function	FALSE	FALSE							
G6997	b1816	yoaE	mRNA	Unknown function	FALSE	FALSE							
G6979	b1793	yoaF	mRNA	Unknown function	FALSE	FALSE							
G6982	b1796	yoaG	mRNA	Unclear/under-characterized	FALSE	FALSE							
G6995	b1811	yoaH	mRNA	Unknown function	FALSE	FALSE							
G6974	b1788	yoaI	mRNA	Unknown function	FALSE	FALSE							
G0-10648	b4675	yoaJ	mRNA	Unknown function	FALSE	FALSE							
G0-10649	b4676	yoaK	mRNA	Unknown function	FALSE	FALSE							
G0-16745	b4751	yoaL	mRNA	Uncategorized	FALSE	FALSE							
G0-17025	b4779	yoaM	mRNA	Uncategorized	FALSE	FALSE							
G7014	b1841	yobA	mRNA	Unknown function	FALSE	FALSE							
G7015	b1843	yobB	mRNA	Unknown function	FALSE	FALSE							
G6998	b1820	yobD	mRNA	Unknown function	FALSE	FALSE							
