Experiment	sample_id	study	project_id	condition_id	rep_id	contact	creator	run_date	Strain Description	Strain	Base Media	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Temperature (C)	pH	Antibiotic for selection	Culture Type	Growth Rate (1/hr)	Evolved Sample	Isolate Type	Sequencing Machine	Additional Details	Biological Replicates	DOI	GEO	Published	SRX	Run	LibraryLayout	Platform
ecoli_00681	pcoli__osTDC_K374L__2	pColi	pcoli	osTDC_K374L	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 osTDC_K374L	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.70883001	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00682	pcoli__osTDC_K374Q__1	pColi	pcoli	osTDC_K374Q	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 osTDC_K374Q	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.550405046	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00683	pcoli__osTDC_K374Q__2	pColi	pcoli	osTDC_K374Q	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 osTDC_K374Q	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.541095779	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00684	pcoli__osTDC_L360V__1	pColi	pcoli	osTDC_L360V	1	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 osTDC_L360V	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.62758389	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00685	pcoli__osTDC_L360V__2	pColi	pcoli	osTDC_L360V	2	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 osTDC_L360V	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.638521686	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00686	pcoli__pmTPH__1	pColi	pcoli	pmTPH	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 pmTPH	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.731386795	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00687	pcoli__pmTPH__2	pColi	pcoli	pmTPH	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 pmTPH	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.716795538	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00688	pcoli__RFC__1	pColi	pcoli	RFC	1	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 RFC	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.507175973	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00689	pcoli__RFC__2	pColi	pcoli	RFC	2	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 RFC	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.501488162	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00690	pcoli__RFCctrl__1	pColi	pcoli	RFCctrl	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 RFC_optimized	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.403513176	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	4			0			PAIRED	ILLUMINA
ecoli_00691	pcoli__RFCctrl__2	pColi	pcoli	RFCctrl	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 RFC_optimized	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.370645637	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	4			0			PAIRED	ILLUMINA
ecoli_00692	pcoli__RFCnopause__1	pColi	pcoli	RFCnopause	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 RFCnopause	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.450330052	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00693	pcoli__RFCnopause__2	pColi	pcoli	RFCnopause	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 RFCnopause	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.465934213	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00694	pcoli__RFCpluspause__1	pColi	pcoli	RFCpluspause	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 RFCpluspause	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.480230975	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00695	pcoli__RFCpluspause__2	pColi	pcoli	RFCpluspause	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 RFCpluspause	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.508961689	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00696	pcoli__rnCOMT_sol__1	pColi	pcoli	rnCOMT_sol	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 rnCOMT_sol	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.404833048	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00697	pcoli__rnCOMT_sol__2	pColi	pcoli	rnCOMT_sol	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 rnCOMT_sol	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.361414108	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00698	pcoli__rnPNMT__1	pColi	pcoli	rnPNMT	1	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 rnPNMT	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.692275341	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00699	pcoli__rnPNMT__2	pColi	pcoli	rnPNMT	2	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 rnPNMT	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.688542711	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00700	pcoli__rnTDC__1	pColi	pcoli	rnTDC	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 rnTDC	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.583596776	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00701	pcoli__rnTDC__2	pColi	pcoli	rnTDC	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 rnTDC	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.565134804	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00702	pcoli__rnTDC_trunc__1	pColi	pcoli	rnTDC_trunc	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 rnTDC_trunc	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.69278473	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00703	pcoli__rnTDC_trunc__2	pColi	pcoli	rnTDC_trunc	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 rnTDC_trunc	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.677318521	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00704	pcoli__saCOMT_T2A__1	pColi	pcoli	saCOMT_T2A	1	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 saCOMT_T2A	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.5837686	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00705	pcoli__saCOMT_T2A__2	pColi	pcoli	saCOMT_T2A	2	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 saCOMT_T2A	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.57610262	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00706	pcoli__sfCOMT__1	pColi	pcoli	sfCOMT	1	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 sfCOMT	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.638292061	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00707	pcoli__sfCOMT__2	pColi	pcoli	sfCOMT	2	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 sfCOMT	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.641809205	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00708	pcoli__sgAANAT_D63G__1	pColi	pcoli	sgAANAT_D63G	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 sgAANAT_D63G	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.594046988	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00709	pcoli__sgAANAT_D63G__2	pColi	pcoli	sgAANAT_D63G	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 sgAANAT_D63G	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.585148672	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00710	pcoli__ssDDC__1	pColi	pcoli	ssDDC	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 ssDDC	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.590439296	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00711	pcoli__ssDDC__2	pColi	pcoli	ssDDC	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655 ssDDC	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.5890693	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00712	pcoli__TP53B__1	pColi	pcoli	TP53B	1	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 TP53B	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.471959287	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00713	pcoli__TP53B__2	pColi	pcoli	TP53B	2	Justin Tan	Justin Tan		Escherichia Coli K-12 MG1655 TP53B	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.488004983	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00714	pcoli__WT__1	pColi	pcoli	WT	1	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.64388282	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00715	pcoli__WT__2	pColi	pcoli	WT	2	Justin Tan	Justin Tan	3/8/18	Escherichia Coli K-12 MG1655	MG1655	M9	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	37	7	Carbenicillin(50)	Batch	0.588549893	No	Clonal		Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours	2			0			PAIRED	ILLUMINA
ecoli_00716	cck__glu_ale4__1	CCK	cck	glu_ale4	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli GLU.4.403.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			PAIRED	ILLUMINA
ecoli_00717	cck__glu_ale4__2	CCK	cck	glu_ale4	2	Douglas McCloskey	Douglas McCloskey	8/18/14	Escherichia coli GLU.4.403.1	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			SINGLE	ILLUMINA
ecoli_00718	cck__cck_ale1__1	CCK	cck	cck_ale1	1	Douglas McCloskey	Douglas McCloskey	8/15/14	Escherichia coli CCK.1.184.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00719	cck__cck_ale1__2	CCK	cck	cck_ale1	2	Douglas McCloskey	Douglas McCloskey	8/15/14	Escherichia coli CCK.1.184.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00720	cck__cck_ale2__1	CCK	cck	cck_ale2	1	Douglas McCloskey	Douglas McCloskey	8/15/14	Escherichia coli CCK.2.184.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00721	cck__cck_ale2__2	CCK	cck	cck_ale2	2	Douglas McCloskey	Douglas McCloskey	8/15/14	Escherichia coli CCK.2.184.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00722	cck_pgi__gmos_delpgi__1	CCK_pgi	cck_pgi	gmos_delpgi	1	Douglas McCloskey	Douglas McCloskey	7/17/14	Escherichia coli GLU.4.403.1 del_pgi	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			SINGLE	ILLUMINA
ecoli_00723	cck_pgi__gmos_delpgi__2	CCK_pgi	cck_pgi	gmos_delpgi	2	Douglas McCloskey	Douglas McCloskey		Escherichia coli GLU.4.403.1 del_pgi	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			PAIRED	ILLUMINA
ecoli_00724	cck_pgi__pgi_ale1__1	CCK_pgi	cck_pgi	pgi_ale1	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.1.113.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00725	cck_pgi__pgi_ale1__2	CCK_pgi	cck_pgi	pgi_ale1	2	Douglas McCloskey	Douglas McCloskey	7/28/14	Escherichia coli CCK_PGI.1.113.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00726	cck_pgi__pgi_ale2__1	CCK_pgi	cck_pgi	pgi_ale2	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.2.107.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00727	cck_pgi__pgi_ale2__2	CCK_pgi	cck_pgi	pgi_ale2	2	Douglas McCloskey	Douglas McCloskey	7/28/14	Escherichia coli CCK_PGI.2.107.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00728	cck_pgi__pgi_ale3__1	CCK_pgi	cck_pgi	pgi_ale3	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.3.108.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00729	cck_pgi__pgi_ale3__2	CCK_pgi	cck_pgi	pgi_ale3	2	Douglas McCloskey	Douglas McCloskey	7/30/14	Escherichia coli CCK_PGI.3.108.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00730	cck_pgi__pgi_ale4__1	CCK_pgi	cck_pgi	pgi_ale4	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.4.111.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			3			1			PAIRED	ILLUMINA
ecoli_00731	cck_pgi__pgi_ale4__2	CCK_pgi	cck_pgi	pgi_ale4	2	Douglas McCloskey	Douglas McCloskey	7/30/14	Escherichia coli CCK_PGI.4.111.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			3			1			SINGLE	ILLUMINA
ecoli_00732	cck_pgi__pgi_ale4__3	CCK_pgi	cck_pgi	pgi_ale4	3	Douglas McCloskey	Douglas McCloskey	7/30/14	Escherichia coli CCK_PGI.4.111.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			3			1			SINGLE	ILLUMINA
ecoli_00733	cck_pgi__pgi_ale5__1	CCK_pgi	cck_pgi	pgi_ale5	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.5.109.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00734	cck_pgi__pgi_ale5__2	CCK_pgi	cck_pgi	pgi_ale5	2	Douglas McCloskey	Douglas McCloskey	7/31/14	Escherichia coli CCK_PGI.5.109.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00735	cck_pgi__pgi_ale6__1	CCK_pgi	cck_pgi	pgi_ale6	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.6.110.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00736	cck_pgi__pgi_ale6__2	CCK_pgi	cck_pgi	pgi_ale6	2	Douglas McCloskey	Douglas McCloskey	7/31/14	Escherichia coli CCK_PGI.6.110.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00737	cck_pgi__pgi_ale7__1	CCK_pgi	cck_pgi	pgi_ale7	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.7.97.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00738	cck_pgi__pgi_ale7__2	CCK_pgi	cck_pgi	pgi_ale7	2	Douglas McCloskey	Douglas McCloskey	8/1/14	Escherichia coli CCK_PGI.7.97.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00739	cck_pgi__pgi_ale8__1	CCK_pgi	cck_pgi	pgi_ale8	1	Douglas McCloskey	Douglas McCloskey		Escherichia coli CCK_PGI.8.110.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			PAIRED	ILLUMINA
ecoli_00740	cck_pgi__pgi_ale8__2	CCK_pgi	cck_pgi	pgi_ale8	2	Douglas McCloskey	Douglas McCloskey	8/1/14	Escherichia coli CCK_PGI.8.110.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00741	cck_sdh__gmos_delsdhCB__1	CCK_sdhCB	cck_sdh	gmos_delsdhCB	1	Douglas McCloskey	Douglas McCloskey	7/16/14	Escherichia coli GLU.4.403.1 del_sdhC del_sdhB	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			SINGLE	ILLUMINA
ecoli_00742	cck_sdh__gmos_delsdhCB__2	CCK_sdhCB	cck_sdh	gmos_delsdhCB	2	Douglas McCloskey	Douglas McCloskey	7/16/14	Escherichia coli GLU.4.403.1 del_sdhC del_sdhB	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			SINGLE	ILLUMINA
ecoli_00743	cck_sdh__sdh_ale1__1	CCK_sdhCB	cck_sdh	sdh_ale1	1	Douglas McCloskey	Douglas McCloskey	8/13/14	Escherichia coli CCK_SDH.1.176.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00744	cck_sdh__sdh_ale1__2	CCK_sdhCB	cck_sdh	sdh_ale1	2	Douglas McCloskey	Douglas McCloskey	8/13/14	Escherichia coli CCK_SDH.1.176.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00745	cck_sdh__sdh_ale2__1	CCK_sdhCB	cck_sdh	sdh_ale2	1	Douglas McCloskey	Douglas McCloskey	8/14/14	Escherichia coli CCK_SDH.2.178.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00746	cck_sdh__sdh_ale3__2	CCK_sdhCB	cck_sdh	sdh_ale3	2	Douglas McCloskey	Douglas McCloskey	8/14/14	Escherichia coli CCK_SDH.3.176.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00747	cck_sdh__sdh_ale3__1	CCK_sdhCB	cck_sdh	sdh_ale3	1	Douglas McCloskey	Douglas McCloskey	8/14/14	Escherichia coli CCK_SDH.3.176.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00748	cck_sdh__sdh_ale3__3	CCK_sdhCB	cck_sdh	sdh_ale3	3	Douglas McCloskey	Douglas McCloskey	8/14/14	Escherichia coli CCK_SDH.3.176.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00749	cck_pts__gmos_delptsHIcrr__2	CCK_ptsHIcrr	cck_pts	gmos_delptsHIcrr	2	Douglas McCloskey	Douglas McCloskey	7/18/14	Escherichia coli GLU.4.403.1 del_ptsH del_ptsI del_crr	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			SINGLE	ILLUMINA
ecoli_00750	cck_pts__gmos_delptsHIcrr__1	CCK_ptsHIcrr	cck_pts	gmos_delptsHIcrr	1	Douglas McCloskey	Douglas McCloskey	7/18/14	Escherichia coli GLU.4.403.1 del_ptsH del_ptsI del_crr	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch						2			1			SINGLE	ILLUMINA
ecoli_00751	cck_pts__pts_ale1__2	CCK_ptsHIcrr	cck_pts	pts_ale1	2	Douglas McCloskey	Douglas McCloskey	8/4/14	Escherichia coli CCK_PTS.1.131.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00752	cck_pts__pts_ale1__1	CCK_ptsHIcrr	cck_pts	pts_ale1	1	Douglas McCloskey	Douglas McCloskey	8/4/14	Escherichia coli CCK_PTS.1.131.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
ecoli_00753	cck_pts__pts_ale2__2	CCK_ptsHIcrr	cck_pts	pts_ale2	2	Douglas McCloskey	Douglas McCloskey	8/4/14	Escherichia coli CCK_PTS.2.135.0	GMOS	M9	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture		37	7		Batch		Endpoint	Population			2			1			SINGLE	ILLUMINA
